size, repo_id
1208	1751
1208	970
1212	1203
1212	1568
1212	2181
1212	515
1216	1742
1216	68
1220	1341
1224	1117
1224	1513
1224	722
1232	1098
1232	1630
1232	1715
1236	2246
1236	721
1236	815
1240	1010
1240	1536
1240	28
1240	856
1244	1804
1244	400
1248	1336
1248	1383
1248	1765
1248	1821
1248	845
1252	1867
1256	1309
1256	1416
1256	1825
1260	1439
1260	1482
1260	210
1260	732
1264	1537
1264	666
1268	1601
1268	1748
1268	890
1272	1265
1276	463
1276	844
1284	562
1292	1139
1292	1575
1292	1778
1292	1942
1296	1071
1296	32
1296	677
1300	1243
1304	2499
1312	1375
1312	1909
1312	955
1316	341
1320	1820
1320	1884
1324	1656
1324	1668
1324	1855
1324	388
1328	1389
1328	2634
1328	959
1332	1853
1336	2190
1340	1140
1340	1699
1340	1843
1344	1516
1344	1593
1344	1744
1352	1503
1352	1606
1352	50
1356	1613
1360	1285
1360	1498
1360	1500
1360	1673
1360	1775
1364	1192
1364	1719
1368	830
1372	1095
1372	1798
1372	46
1380	1031
1380	1626
1384	1207
1384	1647
1388	1217
1392	1376
1392	1385
1392	1849
1392	2146
1392	811
1396	1206
1396	1325
1396	1429
1400	1234
1400	1758
1400	1959
1404	1479
1404	1639
1408	1163
1408	1250
1408	1643
1408	1749
1412	1848
1416	1132
1416	1182
1416	1556
1416	1611
1416	946
1420	1730
1420	45
1424	1303
1424	1533
1424	1712
1424	1919
1428	1007
1428	1621
1432	1293
1436	1295
1436	1491
1436	1553
1436	1590
1440	1386
1440	1826
1444	1093
1444	1213
1444	1631
1448	1572
1448	1660
1448	1822
1452	1240
1452	1530
1452	1635
1452	1728
1452	1883
1452	813
1460	1714
1464	106
1464	1945
1464	317
1468	1763
1468	1851
1472	1195
1472	1780
1472	1782
1480	1436
1480	1509
1484	151
1488	1417
1488	1420
1488	1650
1488	1666
1496	2235
1500	1598
1504	2045
1508	117
1508	1209
1508	1926
1512	1084
1512	1229
1512	1244
1512	1266
1512	1865
1512	1893
1512	2158
1516	1437
1516	1895
1520	1001
1520	1787
1524	1526
1524	155
1528	1487
1528	1657
1528	820
1536	1254
1540	2178
1548	1380
1552	1413
1552	1757
1552	502
1556	1085
1556	1700
1556	48
1560	1620
1560	1866
1564	1602
1564	1819
1564	1874
1568	1468
1568	1859
1572	1831
1572	2071
1572	454
1572	792
1576	1873
1580	1366
1580	1522
1580	2016
1584	1793
1588	1333
1588	1764
1588	1773
1588	1900
1592	692
1600	1492
1600	2039
1600	2239
1604	1408
1604	1450
1604	1693
1608	1917
1612	1824
1612	1876
1612	1924
1616	85
1620	1502
1620	1789
1624	156
1624	1809
1628	1399
1628	1563
1632	1164
1632	1750
1640	1574
1652	1591
1652	282
1652	971
1656	1760
1660	1346
1660	1933
1672	2249
1676	1445
1680	1331
1680	1667
1684	1294
1684	1816
1692	1654
1692	1754
1692	2006
1696	1317
1696	1580
1696	1619
1700	134
1704	1595
1704	1800
1708	1443
1708	1638
1708	661
1708	913
1712	1257
1712	1272
1712	1289
1712	2090
1712	2207
1720	1811
1720	1864
1720	2231
1720	26
1724	1788
1724	1856
1728	1834
1728	1902
1728	2029
1732	1688
1736	1915
1740	1818
1744	1813
1744	1907
1744	2052
1752	1327
1752	1646
1752	1665
1756	1753
1756	1861
1760	1651
1764	2026
1768	1842
1772	1776
1772	989
1776	1642
1780	1589
1780	176
1780	22
1784	2072
1788	1829
1788	2065
1792	84
1796	2122
1796	2358
1800	2104
1804	1023
1804	1424
1804	1632
1808	1746
1808	1891
1808	1897
1812	1261
1812	1844
1820	1584
1820	1612
1824	1561
1824	1833
1824	1989
1828	1223
1828	1880
1832	1797
1832	2216
1840	1661
1840	1724
1844	1036
1848	142
1848	1449
1848	1703
1852	1497
1852	1936
1856	100
1860	1652
1860	2013
1860	485
1868	2082
1868	2088
1872	1060
1872	1532
1872	1882
1880	1731
1880	1887
1880	27
1884	1931
1888	1550
1892	1858
1892	747
1896	1677
1896	2134
1900	1708
1900	2011
1908	1216
1912	107
1916	1253
1916	1391
1916	1495
1916	1991
1916	2203
1920	1791
1924	1710
1924	1711
1924	2452
1928	1350
1928	1836
1928	1920
1928	2331
1932	118
1932	2221
1936	1511
1936	1840
1940	1854
1944	148
1944	1807
1948	1306
1948	1664
1952	1662
1952	1705
1956	1871
1956	2164
1960	1806
1968	1914
1976	1910
1976	2050
1980	1617
1980	1889
1984	1756
1984	1777
1984	1987
1984	20
1984	95
1988	1733
1988	2211
1988	33
1992	1839
1996	1246
2000	2576
2004	2032
2008	1624
2008	1675
2008	789
2012	1723
2016	1577
2016	2
2016	2086
2024	72
2032	1311
2032	1925
2036	1841
2040	103
2040	1956
2048	1318
2056	92
2060	1870
2064	1888
2064	1899
2072	1404
2080	1425
2080	160
2084	2117
2084	2130
2088	1735
2092	1921
2092	2005
2100	1863
2100	2024
2108	1709
2108	1720
2112	1300
2112	2256
2116	2169
2120	1370
2120	1726
2120	1766
2124	1944
2124	1960
2128	1634
2128	2089
2128	53
2128	77
2132	1802
2132	71
2136	1823
2140	1971
2144	1225
2144	1669
2148	1202
2148	1741
2152	1663
2152	1879
2156	1697
2156	2193
2160	1747
2168	69
2172	1682
2176	1625
2176	1755
2176	1913
2176	2018
2184	2009
2188	1906
2188	2036
2192	171
2196	2068
2200	2127
2208	1739
2208	1976
2212	116
2220	1950
2224	1706
2224	1785
2228	2199
2232	1948
2232	1978
2236	11
2240	1681
2240	2043
2244	174
2244	1761
2244	1837
2244	79
2248	29
2252	2185
2256	1812
2256	2037
2260	180
2260	1996
2260	30
2268	1407
2268	2092
2272	1905
2272	2073
2276	1645
2276	1868
2276	2055
2280	2087
2280	2197
2292	129
2292	1353
2292	1615
2296	1637
2296	2410
2300	1810
2300	2091
2304	1912
2308	1881
2308	1898
2308	190
2312	1967
2320	1795
2320	2076
2324	1838
2328	1737
2328	1815
2332	1432
2332	58
2336	121
2336	1698
2336	1759
2336	2106
2340	1801
2348	2135
2352	1803
2352	1954
2356	2041
2356	2168
2360	52
2360	82
2364	122
2368	2150
2368	70
2376	150
2376	2081
2380	41
2384	1862
2392	1713
2396	1077
2396	2064
2396	6
2400	1918
2400	2194
2408	1984
2412	1771
2416	57
2420	1702
2420	2058
2428	2262
2432	16
2432	1722
2436	153
2436	2237
2444	1940
2444	2782
2448	2095
2452	2253
2456	126
2464	1690
2464	186
2464	2078
2464	2182
2484	2008
2488	1597
2492	67
2496	2276
2500	1604
2500	1943
2508	1979
2508	2333
2516	1830
2516	2174
2524	2063
2524	2743
2528	2101
2528	2124
2536	1952
2544	169
2544	1691
2544	2075
2548	2120
2548	2444
2548	44
2560	1738
2560	2201
2564	1268
2572	1680
2572	1937
2576	1832
2576	1835
2580	1955
2584	1260
2584	2054
2584	2261
2588	1684
2600	1543
2600	1852
2604	136
2604	1610
2604	2133
2604	2338
2608	2100
2612	1770
2612	1958
2616	1827
2620	1768
2620	1869
2620	1890
2620	87
2624	2151
2624	2217
2628	1872
2628	2254
2636	1977
2636	1983
2644	5
2652	124
2656	2025
2660	2128
2664	1618
2668	165
2668	167
2672	1772
2672	2123
2676	2053
2676	2167
2680	147
2680	188
2684	1916
2688	2048
2688	2230
2696	1975
2700	2017
2704	2161
2708	144
2708	2177
2712	2320
2724	2204
2732	2028
2740	1676
2748	2198
2756	159
2760	2189
2772	2059
2784	1727
2784	2192
2792	1927
2808	1941
2812	127
2816	2097
2824	1961
2836	2020
2840	2226
2844	60
2848	1694
2848	2015
2856	2061
2856	2093
2860	1965
2860	1982
2860	2116
2868	1649
2868	2079
2868	2434
2872	1901
2872	1969
2880	2154
2880	42
2892	2109
2896	1608
2900	1993
2904	49
2916	1972
2920	21
2920	2113
2924	2214
2932	119
2932	1964
2932	2074
2940	1939
2948	2240
2952	2213
2956	62
2960	133
2960	2132
2964	2102
2976	2114
2984	146
2984	2012
2988	1828
2988	189
2988	2080
2992	1998
2992	2188
2992	2202
3000	2210
3004	149
3020	152
3020	1980
3020	2014
3024	168
3024	2098
3048	104
3048	2096
3048	2119
3048	88
3052	1973
3052	2163
3056	17
3060	1783
3060	2118
3060	2121
3068	1999
3068	2067
3076	2010
3080	65
3084	113
3084	61
3088	2175
3088	2196
3092	18
3108	114
3116	1994
3120	182
3120	2173
3136	2030
3140	2208
3144	1957
3148	2467
3148	36
3164	2137
3168	15
3176	2165
3176	2593
3180	2083
3180	75
3216	2219
3216	3
3220	137
3228	1962
3244	1995
3256	2236
3260	109
3260	2212
3260	2252
3260	2332
3264	1878
3264	2390
3268	185
3272	2110
3272	81
3276	7
3280	179
3292	2044
3296	140
3300	2034
3308	1792
3308	1938
3320	2209
3332	2143
3344	2000
3344	2296
3352	138
3352	93
3356	89
3364	1946
3376	2179
3380	73
3384	2290
3384	2418
3388	1968
3392	13
3392	2038
3396	1877
3404	2136
3416	2003
3420	91
3424	123
3424	178
3432	2156
3432	2157
3432	2229
3432	97
3436	1985
3460	2031
3464	2184
3468	1860
3476	2027
3476	2284
3480	163
3488	2159
3496	145
3544	101
3548	2153
3552	164
3556	108
3556	2433
3560	1784
3572	98
3576	112
3580	2004
3580	9
3584	2227
3588	2267
3588	4
3592	177
3592	2171
3596	54
3608	141
3608	23
3608	74
3612	1966
3612	25
3620	10
3620	2180
3624	184
3624	99
3628	1974
3640	2084
3644	8
3652	2023
3652	2125
3660	2273
3664	162
3668	158
3668	2103
3668	2172
3696	2105
3704	183
3712	2144
3712	2232
3720	2200
3724	2305
3728	110
3736	2060
3736	2525
3740	51
3748	125
3764	187
3772	2138
3772	55
3772	90
3776	2162
3780	2454
3784	19
3792	2218
3816	175
3816	34
3820	2206
3828	2224
3848	154
3848	1990
3848	2372
3872	2225
3876	2069
3880	43
3884	2019
3888	2001
3888	76
3892	2343
3896	2107
3912	2152
3916	128
3920	2140
3924	2195
3928	139
3936	2325
3940	157
3940	2108
3948	2062
3948	2238
3952	2022
3952	2131
3956	1678
3960	1947
3964	2186
3968	2187
3972	2248
3976	173
3980	66
3980	83
3984	2155
3988	2381
3996	102
3996	2244
4004	132
4004	2228
4012	2402
4024	2431
4040	2280
4044	120
4044	78
4048	1997
4048	2234
4060	86
4076	192
4076	2142
4080	1935
4092	105
4096	38
4108	170
4116	2426
4148	2432
4156	2430
4156	59
4164	111
4168	35
4180	2057
4188	115
4188	2278
4192	1
4192	2385
4192	2414
4200	2215
4200	63
4204	2233
4212	130
4224	80
4236	2042
4236	96
4244	131
4244	31
4252	2406
4256	2077
4260	14
4276	2327
4280	2352
4280	40
4292	24
4300	47
4308	161
4308	39
4312	2314
4316	135
4320	2258
4320	2274
4328	166
4336	2275
4340	94
4372	181
4376	2349
4384	64
4400	2205
4404	143
4408	1963
4408	2002
4412	191
4412	2388
4424	172
4440	56
4448	2315
4468	2066
4468	2348
4476	2035
4476	2271
4536	2420
4572	2837
4576	2272
4584	2617
4588	2308
4592	37
4596	2283
4632	2370
4636	2094
4652	12
4652	1949
4672	1986
4672	2401
4672	2639
4684	2269
4688	2302
4700	2051
4712	2346
4716	2265
4724	2397
4728	2398
4736	2112
4768	2149
4780	2145
4784	2166
4788	2176
4796	2328
4804	2304
4820	2147
4824	1992
4836	2359
4860	2040
4876	2007
4876	2085
4876	2281
4880	2129
4880	2408
4900	2297
4904	2311
4920	2839
4932	2126
4932	2183
4940	2277
4956	1981
4980	2416
4988	2392
4992	2396
5028	2160
5028	2350
5032	2354
5036	2360
5036	2365
5040	2429
5064	2404
5072	2330
5084	2046
5084	2409
5088	2364
5128	2242
5152	2139
5160	2394
5176	2148
5176	2374
5204	2413
5216	2300
5220	2399
5232	2326
5244	2336
5272	2223
5288	2371
5332	2395
5364	2287
5404	2306
5408	2355
5424	2279
5448	2380
5456	2255
5480	2534
5488	2391
5508	2428
5524	2259
5528	2241
5540	2475
5552	2247
5556	2170
5572	2357
5584	2339
5648	2286
5648	2342
5652	203
5656	2415
5668	2521
5692	2250
5720	2295
5720	2489
5740	2376
5748	2384
5756	2419
5768	2512
5772	2363
5780	2263
5780	2382
5784	2412
5804	1951
5804	2266
5812	2462
5848	2245
5848	2677
5876	2299
5920	2321
5924	2298
5924	2356
5948	2458
5960	2310
5960	2586
5980	2309
5984	2351
5996	2387
6008	2260
6028	2344
6056	2421
6064	2559
6096	2316
6100	2417
6108	2294
6124	2322
6136	2191
6156	2319
6164	2303
6164	2340
6164	2523
6168	2141
6180	2289
6184	2329
6212	2301
6220	2596
6264	2282
6284	2377
6300	2427
6320	2362
6328	2115
6328	2291
6360	2323
6364	2389
6376	2264
6416	2033
6444	2345
6472	2850
6488	2313
6508	2386
6612	2424
6628	2579
6652	2552
6712	2366
6776	2293
6800	2334
6836	2422
6892	2393
6900	2257
6908	2292
6924	2318
6972	2368
6980	2710
6984	2367
7016	2335
7040	2466
7080	2400
7168	2375
7176	2337
7204	2373
7336	2494
7376	2445
7380	2471
7396	2411
7424	2341
7468	2435
7468	2440
7472	2407
7488	2270
7508	2463
7560	2243
7572	2488
7636	2451
7640	2531
7656	2361
7700	2383
7700	2527
7744	2423
7744	2478
7772	2805
7808	2536
7860	2532
7868	2545
7928	2268
7960	2449
7960	2717
7976	2369
7976	2378
7984	2480
8032	2441
8184	2317
8240	2353
8240	2520
8296	2664
8300	2844
8372	2665
8408	2583
8492	2566
8516	2550
8628	2479
8640	2288
8640	2460
8692	2457
8764	2519
8804	2484
9024	2453
9024	2459
9028	2526
9080	2472
9084	2447
9092	2528
9140	2553
9144	2461
9184	2590
9208	2612
9236	2379
9236	2509
9260	2482
9376	2542
9480	2456
9492	2468
9524	2251
9540	2564
9560	2481
9568	2524
9592	2594
9596	2580
9656	2425
9656	2476
9664	2487
9764	2474
9796	2501
9808	2450
9900	2502
9976	2529
9992	2560
9996	2572
10132	2507
10152	2563
10200	2436
10220	2498
10240	2514
10256	2438
10296	2506
10428	2548
10504	2540
10600	2544
10608	2516
10748	2556
10764	2465
10780	2623
10824	2486
10840	2567
10860	2601
10876	2546
10940	2442
11108	2584
11116	2517
11120	2495
11140	2490
11160	2473
11180	2464
11208	2708
11312	2647
11444	2592
11500	2347
11528	2589
11544	2485
11652	2613
11688	2513
11724	2510
11804	2518
11808	2557
11828	2543
11844	2555
11848	2588
11856	2575
12024	2571
12044	2491
12068	2503
12244	2692
12268	2629
12356	2483
12412	2522
12492	2698
12516	2573
12528	2725
12552	2600
12556	2537
12620	2541
12692	2504
12720	2538
12980	2569
13000	2470
13052	2597
13084	2324
13144	2515
13184	2574
13280	2446
13320	2439
13348	2511
13584	2496
13676	2591
13716	2547
13720	2530
13824	2455
13844	2477
14008	2535
14024	2565
14076	2587
14172	2641
14304	2595
14332	2505
14348	2568
14396	2469
14468	2533
14500	2619
14524	2437
14560	2493
14784	2616
14872	2646
14912	2788
14952	2561
15188	2598
15320	2609
15372	2497
15380	2554
15392	2549
15548	2492
15624	2558
15868	2578
16016	2448
16048	2668
16160	2620
16204	2804
16232	2696
16456	2443
16460	2680
16508	2657
16580	2585
16588	2656
16800	2688
16848	2581
16852	2704
16972	2753
17048	2777
17208	2713
17300	2702
17352	2715
17356	2570
17404	2631
17440	2653
17492	2666
17500	2626
17532	2712
17944	2672
18192	2684
18200	2709
18248	2675
18492	2706
18548	2637
18756	2607
18760	2602
18816	2615
18824	2651
18832	2599
18864	2687
18928	2630
18948	2662
19104	2674
19140	2644
19160	2673
19224	2667
19376	2650
19376	2714
19440	2508
19456	2605
19624	2606
19704	2693
19780	2621
19872	2730
20096	2654
20288	2689
20324	2716
20388	2752
20424	2608
20504	2679
20664	2628
20780	2649
20968	2643
21140	2635
21392	2707
21660	2842
21868	2663
21940	2622
22048	2754
22068	2614
22128	2648
22200	2562
